video_id,title,channel_title,category,category_id,publish_date,publish_time,country,tags,views,likes,dislikes,comment_count,trending_date,publish_datetime,publish_year,publish_month,publish_day,publish_hour,publish_day_name,trending_year,trending_month,trending_day,trend_duration_days
vid_14271,Breaking Reaction Hindi,Sony SAB,Entertainment,24,2023-05-31,13:35:07,IN,movie|funny|live|tech|sports|viral,232422961,16189236,1775036,4380361,2023-06-06,2023-05-31 13:35:07,2023,5,31,13,Wednesday,2023,6,6,6
vid_14272,Shocking Reaction USA,Technical Guruji,Lifestyle,26,2023-02-10,12:25:02,UK,song|sports|viral|movie|news|video|trend|live,409375861,6438391,716778,7109975,2023-02-13,2023-02-10 12:25:02,2023,2,10,12,Friday,2023,2,13,3
vid_14273,Best Song World,CarryMinati,News,25,2024-11-22,02:47:33,IN,trend|funny|movie|live|news|viral,483214251,5705117,267887,7854572,2024-11-27,2024-11-22 02:47:33,2024,11,22,2,Friday,2024,11,27,5
vid_14274,Emotional Episode Tamil,The Viral Fever,Education,27,2023-05-02,18:28:12,IN,trend|funny|live|movie|india|sports|tech,112820555,2538839,83184,1563389,2023-05-07,2023-05-02 18:28:12,2023,5,2,18,Tuesday,2023,5,7,5
vid_14275,Emotional Song USA,News18 India,Lifestyle,26,2024-07-04,09:55:06,UK,viral|video|movie|trend,153815300,9293082,905402,2743537,2024-07-07,2024-07-04 09:55:06,2024,7,4,9,Thursday,2024,7,7,3
vid_14276,Emotional Vlog USA,The Viral Fever,Gaming,20,2023-04-29,01:25:50,US,funny|trend|song|live,143050671,7017278,727445,1330436,2023-05-06,2023-04-29 01:25:50,2023,4,29,1,Saturday,2023,5,6,7
vid_14277,Breaking News Update Tamil,CarryMinati,Comedy,23,2023-01-15,04:34:51,UK,tech|movie|song|trend|funny|viral|sports,352191174,21470967,614479,2092715,2023-01-19,2023-01-15 04:34:51,2023,1,15,4,Sunday,2023,1,19,4
vid_14278,Shocking Trailer 2023,Tech Burner,Gaming,20,2023-12-10,08:12:35,US,tech|sports|live|trend|movie|funny|song,298108128,5897803,382728,4144587,2023-12-16,2023-12-10 08:12:35,2023,12,10,8,Sunday,2023,12,16,6
vid_14279,Exclusive News Update World,Aaj Tak,Comedy,23,2023-02-27,13:32:54,US,live|song|viral|news|india|video|sports|tech,306558269,21359627,1188790,5960050,2023-03-06,2023-02-27 13:32:54,2023,2,27,13,Monday,2023,3,6,7
vid_14280,Top Episode 2024,News18 India,Sports,17,2024-03-05,03:46:41,CA,viral|sports|live|movie|song|video|news|trend,414686909,22756325,2119422,590726,2024-03-11,2024-03-05 03:46:41,2024,3,5,3,Tuesday,2024,3,11,6
vid_14281,Official Episode Global,Technical Guruji,Entertainment,24,2023-10-12,13:19:56,US,viral|news|funny|song|movie|sports,369409548,16456512,1030427,5772947,2023-10-19,2023-10-12 13:19:56,2023,10,12,13,Thursday,2023,10,19,7
vid_14282,Top Song 2024,Tech Burner,Gaming,20,2024-10-16,04:26:38,AU,trend|news|funny|live|viral,131170460,5244036,250609,957598,2024-10-22,2024-10-16 04:26:38,2024,10,16,4,Wednesday,2024,10,22,6
vid_14283,Shocking News Update Telugu,Aaj Tak,Entertainment,24,2023-02-11,03:20:07,IN,india|live|trend|news|viral|song,396676766,24546518,2429382,7428957,2023-02-15,2023-02-11 03:20:07,2023,2,11,3,Saturday,2023,2,15,4
vid_14284,Breaking Episode 2024,CarryMinati,Entertainment,24,2024-04-13,02:07:32,US,video|song|tech|funny|news|live|viral|india,78780030,4906395,456625,782470,2024-04-20,2024-04-13 02:07:32,2024,4,13,2,Saturday,2024,4,20,7
vid_14285,Shocking Trailer Hindi,T-Series,Sports,17,2024-10-26,15:32:24,CA,india|trend|tech|video|viral|song|live|sports,58640199,4300177,247488,161660,2024-10-31,2024-10-26 15:32:24,2024,10,26,15,Saturday,2024,10,31,5
vid_14286,Emotional Trailer Telugu,Zee News,Gaming,20,2024-05-03,05:13:38,UK,news|sports|song|video|trend,112829565,3007091,64290,2114696,2024-05-10,2024-05-03 05:13:38,2024,5,3,5,Friday,2024,5,10,7
vid_14287,Best Episode Global,Sony SAB,Entertainment,24,2023-06-13,16:11:41,IN,viral|news|india|funny|song|sports|tech|live,340008339,26037696,2140329,1506942,2023-06-14,2023-06-13 16:11:41,2023,6,13,16,Tuesday,2023,6,14,1
vid_14288,Shocking Song India,Aditya Music,Comedy,23,2024-04-21,10:54:16,UK,tech|trend|news|song,128549948,3325876,335329,2326595,2024-04-26,2024-04-21 10:54:16,2024,4,21,10,Sunday,2024,4,26,5
vid_14289,Exclusive Episode USA,ABP News,Gaming,20,2023-01-17,18:59:32,IN,sports|india|trend|song|tech|movie|live,473857455,28928455,1694615,4082914,2023-01-24,2023-01-17 18:59:32,2023,1,17,18,Tuesday,2023,1,24,7
vid_14290,Exclusive Highlights Hindi,NDTV,Gaming,20,2024-02-05,15:25:59,US,sports|news|funny|video|viral|song|india|movie,77404912,2592778,114950,1298448,2024-02-06,2024-02-05 15:25:59,2024,2,5,15,Monday,2024,2,6,1
vid_14291,Official Highlights 2023,CarryMinati,Comedy,23,2024-04-26,07:26:53,CA,viral|trend|news|video|tech,353257014,23080958,575994,886941,2024-04-30,2024-04-26 07:26:53,2024,4,26,7,Friday,2024,4,30,4
vid_14292,Top Reaction Telugu,Aaj Tak,Lifestyle,26,2024-06-06,03:04:44,CA,tech|news|video|funny|song,263414182,14244235,1370321,3483629,2024-06-10,2024-06-06 03:04:44,2024,6,6,3,Thursday,2024,6,10,4
vid_14293,New Review Hindi,The Viral Fever,Entertainment,24,2024-04-12,16:02:56,AU,funny|video|song|india|live|tech|viral,322731768,21394905,806262,689400,2024-04-17,2024-04-12 16:02:56,2024,4,12,16,Friday,2024,4,17,5
vid_14294,Official Review Tamil,Netflix India,News,25,2024-10-19,02:22:05,IN,movie|song|trend|viral|news|tech|video,15242043,669155,35233,131793,2024-10-24,2024-10-19 02:22:05,2024,10,19,2,Saturday,2024,10,24,5
vid_14295,Emotional Trailer India,Goldmines,Gaming,20,2023-12-04,04:00:18,US,video|trend|tech|india,232632096,13060955,905861,2003750,2023-12-07,2023-12-04 04:00:18,2023,12,4,4,Monday,2023,12,7,3
vid_14296,Official Review Global,BB Ki Vines,Gaming,20,2024-01-23,22:18:36,IN,news|tech|viral|trend|live,219847081,6803455,497305,1492638,2024-01-29,2024-01-23 22:18:36,2024,1,23,22,Tuesday,2024,1,29,6
vid_14297,Shocking Review 2024,Tech Burner,Gaming,20,2023-09-01,07:32:20,UK,movie|live|funny|news|song|video|trend,445400480,4975453,461884,7360603,2023-09-06,2023-09-01 07:32:20,2023,9,1,7,Friday,2023,9,6,5
vid_14298,New Song Tamil,BB Ki Vines,Sports,17,2024-05-18,03:18:14,CA,viral|trend|sports|live|song,132265372,3720431,436709,2527678,2024-05-24,2024-05-18 03:18:14,2024,5,18,3,Saturday,2024,5,24,6
vid_14299,Breaking Song 2024,Sun TV,Music,10,2024-09-27,18:01:01,IN,india|video|tech|movie,412721645,27161418,2526412,1703925,2024-10-04,2024-09-27 18:01:01,2024,9,27,18,Friday,2024,10,4,7
vid_14300,Breaking Trailer Telugu,The Viral Fever,Sports,17,2024-10-08,19:45:52,UK,video|funny|india|tech|news,27919672,2025615,156898,148073,2024-10-11,2024-10-08 19:45:52,2024,10,8,19,Tuesday,2024,10,11,3
vid_14301,Best Highlights Global,Zee News,Gaming,20,2023-08-31,19:56:15,AU,movie|tech|news|viral|video|live,118686194,9159140,972033,2274410,2023-09-06,2023-08-31 19:56:15,2023,8,31,19,Thursday,2023,9,6,6
vid_14302,Shocking Episode USA,Sun TV,Music,10,2023-09-08,00:25:54,UK,india|song|trend|funny|viral|movie|news,420124329,17740716,1693083,6219827,2023-09-11,2023-09-08 00:25:54,2023,9,8,0,Friday,2023,9,11,3
vid_14303,Top Vlog USA,NDTV,Sports,17,2023-04-21,08:25:19,IN,song|sports|tech|funny|video|live|trend|news,331661166,25996092,1672634,1367670,2023-04-26,2023-04-21 08:25:19,2023,4,21,8,Friday,2023,4,26,5
vid_14304,Best News Update 2024,Tech Burner,Comedy,23,2024-08-18,19:18:28,AU,funny|viral|live|trend|india|news|movie,396578002,20429113,1091742,7110520,2024-08-19,2024-08-18 19:18:28,2024,8,18,19,Sunday,2024,8,19,1
vid_14305,Exclusive Song 2024,Prime Video India,Sports,17,2023-11-15,14:53:20,US,trend|live|india|viral,9785064,700105,25860,184934,2023-11-22,2023-11-15 14:53:20,2023,11,15,14,Wednesday,2023,11,22,7
vid_14306,Top Episode Telugu,SET India,Entertainment,24,2024-09-26,00:12:56,IN,india|trend|news|tech|sports|movie,417420309,12130552,703548,1007223,2024-09-29,2024-09-26 00:12:56,2024,9,26,0,Thursday,2024,9,29,3
vid_14307,Best Episode World,Aaj Tak,Education,27,2024-08-15,09:02:54,UK,tech|funny|india|sports|movie|live,454993458,15576388,1433841,1945916,2024-08-21,2024-08-15 09:02:54,2024,8,15,9,Thursday,2024,8,21,6
vid_14308,Top Vlog 2024,ABP News,Gaming,20,2023-07-08,11:05:22,US,song|trend|movie|news,219186160,14543674,408646,2618081,2023-07-10,2023-07-08 11:05:22,2023,7,8,11,Saturday,2023,7,10,2
vid_14309,Exclusive Trailer Tamil,NDTV,Sports,17,2023-09-15,21:07:01,AU,sports|video|live|trend|news|song,185792989,4906610,352320,1098015,2023-09-22,2023-09-15 21:07:01,2023,9,15,21,Friday,2023,9,22,7
vid_14310,Emotional Reaction India,SET India,Comedy,23,2024-11-11,14:17:45,CA,song|trend|news|video|tech|sports|movie,209211070,7305084,212690,2039267,2024-11-16,2024-11-11 14:17:45,2024,11,11,14,Monday,2024,11,16,5
vid_14311,Emotional Vlog Tamil,Sony SAB,Lifestyle,26,2024-01-31,08:24:21,CA,tech|india|movie|news|video,448801911,5209647,188215,5816943,2024-02-05,2024-01-31 08:24:21,2024,1,31,8,Wednesday,2024,2,5,5
vid_14312,Official News Update Hindi,NDTV,Sports,17,2023-10-24,01:41:57,AU,trend|viral|song|live|funny,328163918,26101600,2325468,965770,2023-10-27,2023-10-24 01:41:57,2023,10,24,1,Tuesday,2023,10,27,3
vid_14313,Official Vlog Telugu,News18 India,Gaming,20,2024-01-23,07:30:41,US,tech|trend|news|viral|india|sports|movie|live,50664978,1958110,73472,218040,2024-01-29,2024-01-23 07:30:41,2024,1,23,7,Tuesday,2024,1,29,6
vid_14314,Top Episode Global,Sony SAB,Comedy,23,2024-03-02,22:52:25,US,sports|news|funny|india|song,480528458,27375589,2699558,3603846,2024-03-04,2024-03-02 22:52:25,2024,3,2,22,Saturday,2024,3,4,2
vid_14315,Official Vlog 2024,Sony SAB,Music,10,2023-02-27,19:05:59,CA,live|song|india|news|trend|funny|tech|movie,98511625,7391364,486698,524475,2023-02-28,2023-02-27 19:05:59,2023,2,27,19,Monday,2023,2,28,1
vid_14316,Emotional Highlights Global,Zee News,Gaming,20,2023-07-08,06:37:51,US,news|tech|trend|sports|song|india,301130595,4980894,431416,2301035,2023-07-11,2023-07-08 06:37:51,2023,7,8,6,Saturday,2023,7,11,3
vid_14317,Exclusive Highlights USA,SET India,Comedy,23,2024-05-17,10:12:54,US,viral|funny|tech|trend|song|movie|news|sports,408684110,28068845,2645489,2528267,2024-05-20,2024-05-17 10:12:54,2024,5,17,10,Friday,2024,5,20,3
vid_14318,Top Episode Tamil,Mr Indian Hacker,News,25,2024-02-11,23:17:40,UK,viral|funny|song|video|news|india|sports|live,489494119,10518260,1068572,749279,2024-02-12,2024-02-11 23:17:40,2024,2,11,23,Sunday,2024,2,12,1
vid_14319,Top Trailer Hindi,Zee News,Entertainment,24,2023-12-30,06:53:15,IN,live|funny|news|song|sports,201928039,5426972,434219,1272509,2024-01-02,2023-12-30 06:53:15,2023,12,30,6,Saturday,2024,1,2,3
vid_14320,Breaking Song World,Mr Indian Hacker,Comedy,23,2023-07-25,09:34:08,AU,movie|india|funny|trend|video|song|tech,275726136,21380969,2237861,1952806,2023-07-26,2023-07-25 09:34:08,2023,7,25,9,Tuesday,2023,7,26,1
vid_14321,Exclusive Highlights 2023,Sony Music India,Entertainment,24,2023-10-24,04:43:38,AU,tech|video|live|song,246621,3589,187,1671,2023-10-30,2023-10-24 04:43:38,2023,10,24,4,Tuesday,2023,10,30,6
vid_14322,Exclusive Reaction India,Sony Music India,Comedy,23,2023-12-07,07:19:10,AU,song|video|tech|viral|india|news,100277090,7574684,300040,1404235,2023-12-14,2023-12-07 07:19:10,2023,12,7,7,Thursday,2023,12,14,7
vid_14323,New Trailer 2024,Tech Burner,Gaming,20,2023-01-04,16:08:05,US,tech|trend|live|video|movie,221943488,17283943,1853283,2065856,2023-01-06,2023-01-04 16:08:05,2023,1,4,16,Wednesday,2023,1,6,2
vid_14324,Exclusive Song USA,The Viral Fever,Entertainment,24,2024-06-16,08:30:41,CA,tech|live|movie|funny|video|viral|sports,24545295,1519290,133849,431186,2024-06-20,2024-06-16 08:30:41,2024,6,16,8,Sunday,2024,6,20,4
vid_14325,Breaking Vlog Telugu,Zee News,Music,10,2024-07-05,18:49:54,CA,live|tech|song|video|india|movie,8800682,381001,24691,18161,2024-07-10,2024-07-05 18:49:54,2024,7,5,18,Friday,2024,7,10,5
vid_14326,New Reaction 2023,News18 India,Gaming,20,2024-01-28,06:43:52,UK,trend|tech|movie|live|viral|india|sports,109288660,1414085,35597,1435207,2024-02-02,2024-01-28 06:43:52,2024,1,28,6,Sunday,2024,2,2,5
vid_14327,Shocking News Update Hindi,T-Series,Entertainment,24,2023-06-24,11:16:06,AU,song|news|movie|live|video|viral,250991797,19238932,581452,3994988,2023-06-29,2023-06-24 11:16:06,2023,6,24,11,Saturday,2023,6,29,5
vid_14328,Shocking Highlights Hindi,T-Series,Comedy,23,2024-03-10,00:49:17,US,video|trend|tech|funny|india,145454642,1598814,102762,240027,2024-03-17,2024-03-10 00:49:17,2024,3,10,0,Sunday,2024,3,17,7
vid_14329,Shocking Highlights 2024,Sony Music India,Music,10,2024-09-20,22:52:21,CA,tech|live|trend|india|sports|funny,13042082,291671,31964,26350,2024-09-25,2024-09-20 22:52:21,2024,9,20,22,Friday,2024,9,25,5
vid_14330,Top Song Hindi,Sony SAB,Entertainment,24,2024-07-29,05:47:03,UK,movie|trend|video|news|india,79428139,1377847,139193,251485,2024-08-01,2024-07-29 05:47:03,2024,7,29,5,Monday,2024,8,1,3
vid_14331,Shocking Highlights Telugu,Sun TV,Lifestyle,26,2023-11-13,09:14:30,IN,news|tech|movie|india|video|viral|live,147916073,5350219,369237,2135556,2023-11-14,2023-11-13 09:14:30,2023,11,13,9,Monday,2023,11,14,1
vid_14332,Breaking News Update Global,The Viral Fever,Lifestyle,26,2024-03-30,20:38:24,UK,trend|viral|india|tech|news|movie,204076296,7450390,526272,767596,2024-04-06,2024-03-30 20:38:24,2024,3,30,20,Saturday,2024,4,6,7
vid_14333,Emotional Trailer USA,Goldmines,Sports,17,2024-09-08,20:40:33,IN,song|viral|news|video|india|tech|live|trend,415624534,6807699,305899,2457337,2024-09-09,2024-09-08 20:40:33,2024,9,8,20,Sunday,2024,9,9,1
vid_14334,Breaking Vlog 2024,Tech Burner,Music,10,2024-06-23,00:31:24,CA,funny|sports|video|trend|movie|india,381729241,6876488,346578,4845195,2024-06-24,2024-06-23 00:31:24,2024,6,23,0,Sunday,2024,6,24,1
vid_14335,Emotional Review World,Sony SAB,Music,10,2024-02-29,14:16:36,CA,india|funny|news|live|song|sports|tech,243557530,12615238,739632,2614203,2024-03-06,2024-02-29 14:16:36,2024,2,29,14,Thursday,2024,3,6,6
vid_14336,Exclusive Song Global,The Viral Fever,Comedy,23,2024-09-25,17:03:07,CA,news|viral|trend|funny|video|movie|india|tech,487723881,30172776,2957501,4441849,2024-10-01,2024-09-25 17:03:07,2024,9,25,17,Wednesday,2024,10,1,6
vid_14337,New News Update Telugu,Sony Music India,Education,27,2023-11-17,08:47:19,US,viral|india|live|sports|video|trend|movie,358759128,8925218,409165,3643664,2023-11-22,2023-11-17 08:47:19,2023,11,17,8,Friday,2023,11,22,5
vid_14338,Breaking Highlights Hindi,Netflix India,Comedy,23,2024-08-26,02:41:40,IN,live|news|tech|song|trend|india|movie,58245012,1365251,72598,695683,2024-08-28,2024-08-26 02:41:40,2024,8,26,2,Monday,2024,8,28,2
vid_14339,Breaking Vlog Telugu,T-Series,Lifestyle,26,2024-04-16,14:58:25,CA,news|movie|live|tech|video|trend|funny|sports,243403833,12633996,1207207,1368952,2024-04-22,2024-04-16 14:58:25,2024,4,16,14,Tuesday,2024,4,22,6
vid_14340,Emotional Review World,Goldmines,Gaming,20,2024-11-18,18:45:33,US,video|sports|india|viral|trend|news|song,142306963,9564629,932982,553182,2024-11-25,2024-11-18 18:45:33,2024,11,18,18,Monday,2024,11,25,7
vid_14341,New Trailer India,Mr Indian Hacker,Education,27,2023-11-05,19:33:16,AU,tech|movie|viral|sports|live,70420542,5259326,447166,1221275,2023-11-11,2023-11-05 19:33:16,2023,11,5,19,Sunday,2023,11,11,6
vid_14342,Official Vlog Global,Mr Indian Hacker,Lifestyle,26,2023-04-19,20:51:48,IN,video|live|news|viral|sports,185345494,13938121,1120888,1849446,2023-04-22,2023-04-19 20:51:48,2023,4,19,20,Wednesday,2023,4,22,3
vid_14343,Top Reaction Hindi,Sun TV,Music,10,2023-05-15,13:37:22,UK,live|funny|viral|tech|trend|sports|news|movie,475340590,37818542,2097470,3203746,2023-05-22,2023-05-15 13:37:22,2023,5,15,13,Monday,2023,5,22,7
vid_14344,Exclusive News Update World,SET India,Sports,17,2023-08-03,10:01:02,AU,news|viral|video|live,442488019,29036136,1302154,1752777,2023-08-07,2023-08-03 10:01:02,2023,8,3,10,Thursday,2023,8,7,4
vid_14345,Best Reaction World,Sun TV,Lifestyle,26,2023-03-06,22:55:46,CA,india|viral|live|news|sports|funny|song,247958472,11952274,1351799,2278041,2023-03-07,2023-03-06 22:55:46,2023,3,6,22,Monday,2023,3,7,1
vid_14346,New Episode Hindi,Zee News,Gaming,20,2024-07-15,10:51:59,AU,tech|trend|news|india|live|video|sports|funny,339416663,26077926,868732,2222714,2024-07-17,2024-07-15 10:51:59,2024,7,15,10,Monday,2024,7,17,2
vid_14347,Shocking Review 2023,Netflix India,Music,10,2024-09-04,14:24:02,AU,live|news|sports|trend,37082996,1620044,158122,357035,2024-09-06,2024-09-04 14:24:02,2024,9,4,14,Wednesday,2024,9,6,2
vid_14348,Breaking Song 2023,StarPlus,Comedy,23,2023-04-14,12:48:09,IN,movie|trend|funny|viral|live|news|tech|sports,137949436,7547168,243072,2460705,2023-04-16,2023-04-14 12:48:09,2023,4,14,12,Friday,2023,4,16,2
vid_14349,Breaking Vlog Tamil,Prime Video India,Comedy,23,2023-07-31,07:16:43,AU,news|funny|sports|live|viral|movie,75557533,3223978,215364,1138583,2023-08-06,2023-07-31 07:16:43,2023,7,31,7,Monday,2023,8,6,6
vid_14350,Exclusive Episode Global,News18 India,Education,27,2023-11-06,01:09:27,UK,movie|live|song|funny|india,13612871,604818,44431,177812,2023-11-10,2023-11-06 01:09:27,2023,11,6,1,Monday,2023,11,10,4
vid_14351,Official Song 2024,Aditya Music,Music,10,2023-05-12,18:43:00,AU,trend|tech|funny|song,50652621,3110656,240988,581507,2023-05-14,2023-05-12 18:43:00,2023,5,12,18,Friday,2023,5,14,2
vid_14352,New Episode World,SET India,Lifestyle,26,2024-05-15,14:03:32,AU,sports|movie|tech|funny,227690013,2617298,281484,2310849,2024-05-18,2024-05-15 14:03:32,2024,5,15,14,Wednesday,2024,5,18,3
vid_14353,Official Review Global,News18 India,Sports,17,2023-12-05,14:42:55,AU,trend|movie|viral|news|funny|tech|sports,5531166,256053,28895,68490,2023-12-07,2023-12-05 14:42:55,2023,12,5,14,Tuesday,2023,12,7,2
vid_14354,Best Episode Tamil,Netflix India,Entertainment,24,2024-04-21,16:47:52,CA,live|song|sports|funny|tech|india|movie,199020899,8620013,593326,2192176,2024-04-28,2024-04-21 16:47:52,2024,4,21,16,Sunday,2024,4,28,7
vid_14355,Shocking Song Tamil,Sony SAB,Comedy,23,2023-03-12,17:38:55,IN,viral|funny|song|tech,239624839,17382350,1074736,1439126,2023-03-14,2023-03-12 17:38:55,2023,3,12,17,Sunday,2023,3,14,2
vid_14356,Breaking Episode 2023,T-Series,News,25,2024-05-16,10:26:08,IN,song|movie|sports|video,495039375,33663443,1892977,6539923,2024-05-17,2024-05-16 10:26:08,2024,5,16,10,Thursday,2024,5,17,1
vid_14357,Top Highlights 2024,T-Series,Sports,17,2024-03-12,22:26:57,US,live|viral|movie|tech|song|india,299137625,11943835,270215,3622200,2024-03-17,2024-03-12 22:26:57,2024,3,12,22,Tuesday,2024,3,17,5
vid_14358,Top Reaction Telugu,BB Ki Vines,Comedy,23,2023-08-01,15:38:58,IN,song|viral|video|india|tech|trend,476810157,23048161,1315762,7139489,2023-08-03,2023-08-01 15:38:58,2023,8,1,15,Tuesday,2023,8,3,2
vid_14359,Top Episode World,ABP News,Lifestyle,26,2024-03-13,00:00:28,CA,video|news|funny|movie|sports|live|tech,159352261,8017940,915410,2730033,2024-03-16,2024-03-13 00:00:28,2024,3,13,0,Wednesday,2024,3,16,3
vid_14360,Shocking Episode World,Netflix India,Sports,17,2023-12-24,06:37:16,IN,song|tech|video|movie,311613320,22574143,499959,4316232,2023-12-27,2023-12-24 06:37:16,2023,12,24,6,Sunday,2023,12,27,3
vid_14361,New Song 2023,NDTV,Entertainment,24,2023-05-31,18:29:26,IN,tech|song|live|viral|video|news|movie|funny,214221761,11797823,313978,1390786,2023-06-05,2023-05-31 18:29:26,2023,5,31,18,Wednesday,2023,6,5,5
vid_14362,Best News Update Hindi,CarryMinati,News,25,2023-07-06,07:09:19,UK,viral|news|song|funny|tech|live|india|sports,424181462,10842411,1041665,5238250,2023-07-08,2023-07-06 07:09:19,2023,7,6,7,Thursday,2023,7,8,2
vid_14363,Best News Update 2024,Aaj Tak,Comedy,23,2023-01-15,14:29:16,CA,news|funny|sports|song,88614287,2132487,221326,641015,2023-01-22,2023-01-15 14:29:16,2023,1,15,14,Sunday,2023,1,22,7
vid_14364,Official Song USA,The Viral Fever,Sports,17,2024-01-23,16:21:04,US,india|news|video|tech|trend|sports|live,92670028,3290663,354660,1142992,2024-01-26,2024-01-23 16:21:04,2024,1,23,16,Tuesday,2024,1,26,3
vid_14365,Shocking News Update Global,BB Ki Vines,Comedy,23,2023-06-29,14:38:18,CA,india|viral|trend|tech|news,181452217,7131165,854928,3467410,2023-07-04,2023-06-29 14:38:18,2023,6,29,14,Thursday,2023,7,4,5
vid_14366,Top Reaction Telugu,SET India,Entertainment,24,2023-07-24,03:47:23,AU,news|viral|funny|song|tech|video,104707352,5230800,481959,1964701,2023-07-29,2023-07-24 03:47:23,2023,7,24,3,Monday,2023,7,29,5
vid_14367,Top Reaction World,ABP News,Comedy,23,2024-04-14,19:11:39,AU,viral|live|funny|tech|movie,209636856,14470999,1693425,677654,2024-04-20,2024-04-14 19:11:39,2024,4,14,19,Sunday,2024,4,20,6
vid_14368,Shocking Vlog Telugu,News18 India,News,25,2023-12-29,17:26:11,CA,news|viral|india|funny|video,264087207,19939806,646959,1390195,2023-12-30,2023-12-29 17:26:11,2023,12,29,17,Friday,2023,12,30,1
vid_14369,Top Vlog USA,StarPlus,Lifestyle,26,2024-07-07,09:00:20,AU,tech|song|sports|india|trend|movie|funny|live,351780731,17612872,1848303,5675949,2024-07-10,2024-07-07 09:00:20,2024,7,7,9,Sunday,2024,7,10,3
vid_14370,Shocking Trailer Telugu,The Viral Fever,Lifestyle,26,2023-12-21,22:22:40,UK,trend|sports|live|news|video|funny|song,417828092,17038524,1191267,566676,2023-12-24,2023-12-21 22:22:40,2023,12,21,22,Thursday,2023,12,24,3
vid_14371,Official Review India,Sony SAB,Lifestyle,26,2024-04-01,04:33:39,UK,movie|live|news|india,116272435,5763230,377885,1505600,2024-04-02,2024-04-01 04:33:39,2024,4,1,4,Monday,2024,4,2,1
vid_14372,Emotional Song Global,Goldmines,Music,10,2023-10-31,02:21:04,AU,trend|news|video|tech|viral|movie,427438992,5322748,466927,4259793,2023-11-03,2023-10-31 02:21:04,2023,10,31,2,Tuesday,2023,11,3,3
vid_14373,Breaking Review World,Aaj Tak,Entertainment,24,2024-05-31,13:29:18,CA,funny|india|movie|song,60551364,2487489,261285,1075593,2024-06-05,2024-05-31 13:29:18,2024,5,31,13,Friday,2024,6,5,5
vid_14374,Official Trailer India,Netflix India,Sports,17,2023-05-22,22:35:10,IN,viral|trend|movie|live|india|news|funny|tech,74717017,3416327,277207,158301,2023-05-23,2023-05-22 22:35:10,2023,5,22,22,Monday,2023,5,23,1
vid_14375,Best Episode 2023,CarryMinati,Comedy,23,2024-09-14,18:46:37,UK,song|live|india|sports|news|funny|movie,396937505,19998797,665364,4608254,2024-09-21,2024-09-14 18:46:37,2024,9,14,18,Saturday,2024,9,21,7
vid_14376,New Review Telugu,Sony Music India,Lifestyle,26,2023-01-09,00:09:50,US,funny|trend|sports|live|tech|viral|news|india,209648433,4149263,428507,878233,2023-01-11,2023-01-09 00:09:50,2023,1,9,0,Monday,2023,1,11,2
vid_14377,Shocking Highlights Tamil,Zee News,Education,27,2023-03-31,15:28:26,US,trend|movie|song|funny|video|live,198344708,3092970,223089,1711909,2023-04-03,2023-03-31 15:28:26,2023,3,31,15,Friday,2023,4,3,3
vid_14378,Shocking Highlights USA,News18 India,Music,10,2024-01-02,05:50:38,CA,trend|movie|tech|funny,224218023,8713463,677845,1966676,2024-01-08,2024-01-02 05:50:38,2024,1,2,5,Tuesday,2024,1,8,6
vid_14379,Emotional Highlights Tamil,StarPlus,Entertainment,24,2024-09-24,13:04:52,CA,tech|trend|funny|movie|live,451672797,10007883,1061003,623200,2024-09-28,2024-09-24 13:04:52,2024,9,24,13,Tuesday,2024,9,28,4
vid_14380,Best Vlog USA,Prime Video India,Education,27,2024-05-08,06:11:23,CA,news|song|trend|funny|india,461946305,27122300,1745493,3687165,2024-05-10,2024-05-08 06:11:23,2024,5,8,6,Wednesday,2024,5,10,2
vid_14381,Official Song World,The Viral Fever,Sports,17,2024-01-19,05:15:21,CA,news|india|viral|funny|live|song|trend|video,412163564,21778457,724986,7698672,2024-01-25,2024-01-19 05:15:21,2024,1,19,5,Friday,2024,1,25,6
vid_14382,Breaking Vlog India,Mr Indian Hacker,Gaming,20,2024-10-05,07:04:32,CA,song|sports|movie|trend|news|tech|funny,235175884,4851924,124239,4274612,2024-10-10,2024-10-05 07:04:32,2024,10,5,7,Saturday,2024,10,10,5
vid_14383,Best Reaction 2023,T-Series,Sports,17,2023-07-13,22:48:28,CA,movie|sports|song|india|trend|viral,219677773,13404083,398387,4073124,2023-07-20,2023-07-13 22:48:28,2023,7,13,22,Thursday,2023,7,20,7
vid_14384,Emotional News Update Global,Tech Burner,Lifestyle,26,2024-02-27,23:48:36,CA,tech|live|sports|song|viral|news,350713917,9656893,195558,1910621,2024-03-01,2024-02-27 23:48:36,2024,2,27,23,Tuesday,2024,3,1,3
vid_14385,New Episode Telugu,Zee News,News,25,2024-09-24,20:59:55,AU,video|news|trend|india|sports|viral|funny,31023967,1601428,55580,569622,2024-09-26,2024-09-24 20:59:55,2024,9,24,20,Tuesday,2024,9,26,2
vid_14386,Breaking News Update USA,T-Series,Sports,17,2024-01-06,02:55:27,AU,india|viral|song|movie|trend|video|news,424306163,11454663,726879,8087393,2024-01-09,2024-01-06 02:55:27,2024,1,6,2,Saturday,2024,1,9,3
vid_14387,Breaking Vlog World,CarryMinati,Comedy,23,2023-10-11,22:07:29,AU,viral|tech|sports|movie|video,249568523,14139160,355649,3311975,2023-10-18,2023-10-11 22:07:29,2023,10,11,22,Wednesday,2023,10,18,7
