OrderID,OrderDate,ProductID,Quantity,UnitPrice,Discount,Region
88671,2023-08-24,1188,1,7832.69,0.0,East
88672,2023-01-02,1425,5,1342.73,0.15,West
88673,2023-02-12,1092,1,12201.78,0.1,North
88674,2023-09-23,1092,1,5145.36,0.2,South
88675,2023-05-16,1330,5,3600.23,0.1,East
88676,2023-02-14,1305,1,4533.37,0.0,West
88677,2023-01-09,1003,3,10368.51,0.15,East
88678,2023-01-04,1047,1,2424.87,0.1,West
88679,2023-02-28,1344,1,1865.77,0.15,East
88680,2023-09-09,1002,1,182.5,0.05,East
88681,2023-01-23,1017,1,2850.12,0.1,East
88682,2023-05-16,1405,2,7449.15,0.05,East
88683,2023-10-25,1287,2,3280.41,0.0,East
88684,2023-07-09,1152,5,3399.71,0.05,East
88685,2023-06-05,1287,1,2159.29,0.0,East
88686,2023-11-26,1490,1,6904.15,0.2,East
88687,2023-01-09,1090,3,7907.67,0.05,North
88688,2023-01-20,1291,1,9545.81,0.15,South
88689,2023-06-21,1433,5,3868.98,0.2,South
88690,2023-07-23,1021,1,10289.24,0.05,South
88691,2023-11-02,1275,2,5407.81,0.2,South
88692,2023-06-13,1220,1,4175.45,0.1,North
88693,2023-09-14,1029,2,4842.57,0.1,North
88694,2023-05-07,1333,3,8678.43,0.15,West
88695,2023-01-27,1113,2,2835.87,0.0,West
88696,2023-04-03,1168,4,1212.5,0.0,South
88697,2023-09-30,1191,4,1926.14,0.15,West
88698,2023-12-30,1260,2,4181.68,0.05,South
88699,2023-02-03,1211,2,8872.94,0.2,South
88700,2023-10-08,1373,5,7867.03,0.15,North
88701,2023-05-29,1211,1,7603.23,0.1,West
88702,2023-10-03,1226,1,1904.22,0.1,South
88703,2023-03-09,1144,1,8729.49,0.1,South
88704,2023-04-24,1092,5,9959.84,0.15,West
88705,2023-03-14,1179,1,6678.45,0.1,North
88706,2023-07-28,1049,2,4642.44,0.05,West
88707,2023-10-13,1128,1,1774.57,0.0,East
88708,2023-04-16,1067,1,2482.35,0.15,North
88709,2023-05-20,1284,1,6217.12,0.05,South
88710,2023-03-22,1113,1,2127.21,0.05,South
88711,2023-07-20,1018,1,1072.38,0.15,West
88712,2023-11-06,1384,5,6342.3,0.0,West
88713,2023-04-06,1139,5,4170.49,0.1,East
88714,2023-05-05,1312,1,7328.48,0.0,West
88715,2023-02-18,1305,1,5984.2,0.05,East
88716,2023-09-20,1362,5,5793.11,0.05,North
88717,2023-03-11,1337,5,2329.3,0.1,South
88718,2023-02-11,1288,4,1840.0,0.05,North
88719,2023-01-07,1247,2,1776.98,0.2,South
88720,2023-07-17,1139,1,5799.0,0.1,East
88721,2023-09-27,1139,2,5641.77,0.05,West
88722,2023-05-16,1432,2,6836.2,0.05,South
88723,2023-04-26,1135,5,1965.61,0.1,South
88724,2023-06-05,1199,4,1389.63,0.1,East
88725,2023-03-17,1360,3,4016.66,0.2,East
88726,2023-03-17,1350,2,6050.83,0.15,North
88727,2023-01-22,1083,5,1929.51,0.2,West
88728,2023-06-02,1196,1,498.0,0.2,North
88729,2023-03-21,1005,3,2725.27,0.05,North
88730,2023-09-06,1110,1,5100.05,0.2,South
88731,2023-07-31,1050,4,7051.25,0.05,South
88732,2023-12-22,1341,5,7456.87,0.05,East
88733,2023-04-06,1156,4,491.92,0.1,South
88734,2023-02-19,1339,1,3479.81,0.15,North
88735,2023-04-12,1090,2,9283.83,0.0,North
88736,2023-09-06,1027,4,1276.54,0.0,South
88737,2023-10-31,1426,1,12483.81,0.2,North
88738,2023-01-16,1012,1,5521.01,0.2,East
88739,2023-05-18,1039,3,2720.72,0.0,North
88740,2023-07-29,1252,5,282.79,0.0,East
88741,2023-08-24,1208,5,6016.13,0.05,South
88742,2023-06-15,1355,2,2399.75,0.0,East
88743,2023-11-09,1068,1,10244.62,0.15,East
88744,2023-08-28,1409,1,7184.53,0.15,West
88745,2023-12-09,1268,4,4124.99,0.15,East
88746,2023-02-15,1075,3,94.8,0.1,North
88747,2023-09-09,1390,2,3309.59,0.0,East
88748,2023-11-03,1083,5,2028.91,0.15,South
88749,2023-05-01,1257,1,2881.1,0.15,East
88750,2023-06-21,1387,2,715.56,0.15,West
88751,2023-05-07,1477,3,3391.52,0.0,North
88752,2023-03-09,1224,1,4185.94,0.2,North
88753,2023-03-16,1109,1,1216.12,0.1,East
88754,2023-05-23,1423,1,4922.12,0.2,West
88755,2023-08-29,1124,4,12317.6,0.1,North
88756,2023-04-26,1286,1,5595.47,0.15,East
88757,2023-06-06,1391,2,5280.74,0.2,South
88758,2023-04-09,1209,3,5878.13,0.05,North
88759,2023-02-06,1257,3,1928.68,0.1,East
88760,2023-02-06,1334,1,4285.14,0.1,West
88761,2023-02-25,1263,4,1417.6,0.1,South
88762,2023-12-04,1043,2,6594.7,0.1,East
88763,2023-09-27,1480,3,9095.11,0.2,East
88764,2023-11-09,1174,5,149.48,0.0,West
88765,2023-12-29,1026,2,2349.12,0.0,North
88766,2023-07-02,1422,1,5290.38,0.1,East
88767,2023-08-29,1447,5,4178.02,0.15,West
88768,2023-05-18,1190,5,3442.26,0.0,East
88769,2023-01-05,1482,4,4703.42,0.1,North
88770,2023-10-19,1155,1,3073.05,0.05,North
88771,2023-04-17,1276,1,7333.14,0.1,North
88772,2023-11-22,1304,3,381.12,0.15,South
88773,2023-02-20,1374,2,5161.85,0.15,North
88774,2023-11-29,1403,4,6160.52,0.1,North
88775,2023-10-29,1090,1,5897.78,0.1,West
88776,2023-09-30,1265,2,1638.63,0.05,East
88777,2023-02-20,1394,1,848.08,0.0,East
88778,2023-11-14,1206,1,1336.79,0.05,North
88779,2023-01-22,1114,1,8773.73,0.0,East
88780,2023-05-29,1330,1,6529.21,0.05,West
88781,2023-08-29,1383,1,9341.95,0.2,South
88782,2023-03-01,1339,3,2141.83,0.15,East
88783,2023-12-25,1406,1,886.81,0.0,North
88784,2023-05-09,1394,1,1342.75,0.1,South
88785,2023-03-03,1134,1,7982.01,0.15,South
88786,2023-10-06,1301,5,1936.64,0.2,South
88787,2023-03-21,1178,2,5737.79,0.2,South
88788,2023-02-04,1092,2,5224.15,0.05,West
88789,2023-04-05,1436,4,6721.81,0.15,East
88790,2023-11-30,1177,1,1217.25,0.05,West
88791,2023-03-10,1130,1,4712.43,0.0,West
88792,2023-05-20,1215,4,3240.03,0.05,East
88793,2023-09-11,1270,5,2555.92,0.2,South
88794,2023-07-18,1233,1,571.02,0.05,East
88795,2023-07-12,1150,2,950.31,0.1,South
88796,2023-07-16,1204,1,6064.68,0.1,West
88797,2023-12-09,1261,2,6530.8,0.1,North
88798,2023-03-04,1381,4,1237.0,0.15,East
88799,2023-12-22,1010,2,6220.76,0.0,West
88800,2023-01-08,1285,2,6717.18,0.2,West
88801,2023-06-02,1173,5,10388.32,0.05,West
88802,2023-05-10,1035,1,8778.65,0.1,West
88803,2023-11-02,1202,5,2308.12,0.2,South
88804,2023-07-28,1115,2,3156.31,0.05,West
88805,2023-12-02,1104,2,3595.2,0.15,West
88806,2023-12-26,1395,1,3953.49,0.0,West
88807,2023-06-28,1134,2,4405.71,0.2,North
88808,2023-10-24,1028,2,4746.02,0.2,South
88809,2023-05-01,1244,1,8648.54,0.0,South
88810,2023-05-02,1141,1,1331.88,0.1,South
88811,2023-07-17,1414,1,9868.64,0.0,North
88812,2023-03-09,1486,1,3736.34,0.05,East
88813,2023-01-03,1089,1,2158.21,0.0,South
88814,2023-02-27,1441,5,10085.86,0.2,West
88815,2023-12-16,1052,1,6984.97,0.15,South
88816,2023-08-21,1136,1,11312.81,0.15,East
88817,2023-06-01,1182,1,1225.0,0.15,North
88818,2023-03-25,1085,3,2007.67,0.0,East
88819,2023-09-06,1499,1,1002.84,0.15,East
88820,2023-07-27,1226,3,2079.06,0.05,East
88821,2023-01-20,1427,5,7672.56,0.1,North
88822,2023-12-27,1095,2,6094.59,0.15,North
88823,2023-06-16,1136,5,6216.59,0.0,East
88824,2023-07-08,1428,1,2377.99,0.0,South
88825,2023-11-01,1236,2,2203.3,0.0,North
88826,2023-08-11,1144,2,10182.14,0.1,South
88827,2023-12-18,1497,2,1845.91,0.05,North
88828,2023-07-19,1422,2,6417.97,0.05,South
88829,2023-09-20,1449,2,777.16,0.2,North
88830,2023-11-19,1059,5,1126.58,0.1,South
88831,2023-03-31,1031,1,5832.46,0.0,North
88832,2023-01-21,1184,1,1314.01,0.1,North
88833,2023-02-02,1339,3,2201.84,0.0,North
88834,2023-05-15,1129,5,7602.44,0.15,South
88835,2023-05-25,1118,3,4061.96,0.15,West
88836,2023-11-29,1219,4,7927.02,0.0,West
88837,2023-05-03,1440,3,1050.17,0.15,West
88838,2023-07-10,1396,1,375.04,0.1,East
88839,2023-05-27,1073,1,5087.55,0.05,West
88840,2023-07-02,1294,1,1849.64,0.15,West
88841,2023-01-30,1298,5,2174.85,0.1,West
88842,2023-03-27,1091,2,334.0,0.1,South
88843,2023-12-12,1063,2,11813.61,0.15,South
88844,2023-09-04,1346,5,6806.79,0.2,North
88845,2023-12-18,1366,5,2342.03,0.0,North
88846,2023-06-13,1416,3,7593.3,0.05,North
88847,2023-12-14,1127,1,5887.26,0.05,South
88848,2023-10-14,1297,3,3899.16,0.05,South
88849,2023-09-11,1386,1,3318.44,0.05,West
88850,2023-02-21,1291,5,6187.0,0.05,North
88851,2023-05-03,1228,1,6555.5,0.0,West
88852,2023-10-23,1236,2,1657.5,0.05,South
88853,2023-01-05,1002,2,235.41,0.15,West
88854,2023-03-18,1456,1,4881.12,0.1,North
88855,2023-07-10,1340,5,7560.6,0.15,North
88856,2023-10-23,1424,2,3731.19,0.05,West
88857,2023-09-27,1479,5,5551.41,0.1,East
88858,2023-06-18,1266,1,5889.56,0.15,West
88859,2023-05-21,1364,1,3732.29,0.1,West
88860,2023-01-29,1124,2,6662.3,0.15,East
88861,2023-03-09,1451,5,7850.93,0.1,North
88862,2023-04-25,1494,1,10935.8,0.2,South
88863,2023-08-20,1176,1,10407.59,0.05,North
88864,2023-01-12,1328,2,1119.7,0.1,South
88865,2023-06-25,1463,1,4883.25,0.15,West
88866,2023-07-02,1113,4,2636.34,0.15,North
88867,2023-01-13,1426,2,9950.28,0.2,North
88868,2023-04-06,1001,3,2675.69,0.2,East
88869,2023-12-06,1029,2,6490.11,0.05,West
88870,2023-01-01,1064,2,6466.86,0.2,North
88871,2023-09-07,1310,1,917.66,0.1,North
88872,2023-03-20,1062,2,5675.27,0.0,East
88873,2023-10-29,1464,1,3439.85,0.05,North
88874,2023-01-24,1315,2,5601.22,0.05,South
88875,2023-12-10,1357,1,8111.15,0.0,South
88876,2023-01-14,1032,5,8238.9,0.15,East
88877,2023-03-09,1256,2,5672.44,0.15,West
88878,2023-02-09,1245,5,2155.7,0.2,East
88879,2023-05-22,1079,1,5446.55,0.1,South
88880,2023-10-15,1484,1,7779.37,0.05,North
88881,2023-01-11,1160,2,4463.8,0.15,North
88882,2023-10-05,1378,4,980.28,0.0,South
88883,2023-11-08,1461,5,3083.65,0.0,North
88884,2023-04-11,1253,5,2706.52,0.2,North
88885,2023-01-04,1096,1,2641.73,0.2,North
88886,2023-12-06,1375,1,4676.06,0.15,South
88887,2023-02-21,1053,2,6171.68,0.0,North
88888,2023-02-04,1351,2,4728.64,0.05,East
88889,2023-11-07,1290,1,3059.48,0.05,West
88890,2023-10-27,1441,4,6964.73,0.1,South
88891,2023-01-05,1126,2,1954.99,0.1,North
88892,2023-02-28,1140,5,6297.3,0.15,South
88893,2023-05-04,1231,5,2392.33,0.1,West
88894,2023-04-08,1140,4,4030.1,0.15,South
88895,2023-09-13,1008,2,5966.42,0.15,North
88896,2023-09-09,1248,1,4431.93,0.2,West
88897,2023-02-28,1098,2,2536.4,0.1,North
88898,2023-08-14,1218,1,7583.1,0.2,East
88899,2023-05-04,1255,4,5536.8,0.2,South
88900,2023-03-21,1130,1,7010.48,0.2,South
88901,2023-08-27,1093,5,585.96,0.0,North
88902,2023-07-05,1129,1,6331.81,0.2,South
88903,2023-06-08,1339,3,1242.44,0.2,North
88904,2023-06-10,1266,1,4383.97,0.0,West
88905,2023-12-15,1226,2,2676.65,0.0,South
88906,2023-06-16,1317,3,5377.23,0.2,West
88907,2023-09-26,1138,2,2223.7,0.0,North
88908,2023-09-11,1380,3,6495.41,0.1,West
88909,2023-06-18,1254,1,242.97,0.2,South
88910,2023-02-13,1243,1,11963.17,0.2,South
88911,2023-04-19,1074,1,7952.5,0.05,North
88912,2023-11-04,1016,5,848.62,0.05,West
88913,2023-02-04,1164,2,2520.54,0.2,West
88914,2023-08-09,1189,3,4039.19,0.15,East
88915,2023-06-01,1402,1,9747.65,0.15,East
88916,2023-02-08,1039,2,3536.5,0.15,North
88917,2023-08-04,1466,5,2031.95,0.05,West
88918,2023-08-29,1211,2,12570.95,0.1,West
88919,2023-11-25,1111,1,1408.7,0.05,East
88920,2023-09-02,1207,2,2350.38,0.2,South
88921,2023-06-15,1050,2,3635.2,0.2,West
88922,2023-07-04,1265,1,1435.88,0.15,West
88923,2023-04-14,1349,1,282.32,0.2,East
88924,2023-08-11,1120,1,8430.85,0.05,East
88925,2023-02-06,1477,1,4485.65,0.1,North
88926,2023-01-13,1280,1,3184.17,0.15,West
88927,2023-04-20,1439,2,5145.0,0.2,North
88928,2023-12-06,1200,5,7686.05,0.1,South
88929,2023-10-14,1048,2,4048.5,0.15,North
88930,2023-04-27,1252,3,227.36,0.0,North
88931,2023-06-05,1181,2,3392.56,0.15,West
88932,2023-12-27,1165,4,7406.48,0.05,East
88933,2023-06-18,1010,4,11869.77,0.2,North
88934,2023-04-16,1265,1,1928.95,0.0,East
88935,2023-10-25,1060,1,8281.32,0.2,North
88936,2023-12-16,1419,5,8738.73,0.15,North
88937,2023-03-27,1024,2,6287.07,0.1,West
88938,2023-12-17,1024,5,7156.65,0.15,South
88939,2023-03-12,1114,1,3948.21,0.05,East
88940,2023-08-02,1122,3,6178.5,0.15,West
88941,2023-05-25,1117,1,7356.28,0.2,North
88942,2023-12-08,1084,2,493.21,0.1,North
88943,2023-03-04,1426,3,8976.91,0.0,East
88944,2023-09-30,1177,1,1883.64,0.2,East
88945,2023-08-01,1338,2,3084.62,0.1,South
88946,2023-08-25,1473,2,3429.46,0.1,East
88947,2023-07-04,1167,3,1575.47,0.2,East
88948,2023-06-13,1027,1,915.17,0.1,East
88949,2023-05-10,1045,5,6615.17,0.05,North
88950,2023-03-05,1496,4,6975.52,0.15,South
88951,2023-04-20,1047,2,1434.57,0.05,North
88952,2023-12-26,1131,5,10411.34,0.05,South
88953,2023-03-20,1184,1,1202.78,0.15,South
88954,2023-02-12,1197,1,2541.17,0.1,West
88955,2023-11-19,1493,1,4375.23,0.2,North
88956,2023-10-25,1191,5,1258.08,0.2,South
88957,2023-10-19,1246,2,3281.44,0.15,East
88958,2023-08-15,1161,5,3664.99,0.0,North
88959,2023-01-24,1103,1,331.25,0.15,East
88960,2023-01-04,1046,4,1197.28,0.15,West
88961,2023-10-22,1224,1,4239.9,0.0,North
88962,2023-05-24,1151,5,1494.59,0.2,West
88963,2023-02-26,1267,1,1034.52,0.2,East
88964,2023-02-07,1002,1,149.6,0.15,South
88965,2023-05-26,1125,1,9024.02,0.1,North
88966,2023-07-05,1160,1,3933.4,0.2,North
88967,2023-03-05,1157,1,5920.14,0.05,West
88968,2023-02-05,1187,1,4804.43,0.2,South
88969,2023-07-11,1107,1,4831.77,0.1,North
88970,2023-07-11,1258,5,231.06,0.05,South
88971,2023-12-08,1276,1,13404.14,0.1,West
88972,2023-08-28,1180,2,9471.52,0.05,West
88973,2023-01-22,1109,2,1104.57,0.15,South
88974,2023-07-09,1339,2,2506.91,0.05,East
88975,2023-10-19,1194,3,5483.84,0.1,South
88976,2023-07-19,1443,1,10754.63,0.0,South
88977,2023-02-04,1021,4,5736.56,0.2,North
88978,2023-02-06,1476,1,4088.64,0.15,North
88979,2023-01-28,1093,3,789.84,0.2,East
88980,2023-09-06,1458,1,1457.57,0.0,North
88981,2023-01-29,1494,3,6197.59,0.2,West
88982,2023-05-09,1051,5,8275.74,0.05,South
88983,2023-03-20,1422,3,9970.9,0.0,East
88984,2023-03-25,1480,1,4219.94,0.15,West
88985,2023-05-03,1429,3,6276.44,0.0,West
88986,2023-03-29,1380,3,3202.08,0.15,West
88987,2023-12-03,1235,3,8386.3,0.0,West
88988,2023-04-20,1329,5,584.33,0.2,East
88989,2023-01-26,1236,1,1260.95,0.0,West
88990,2023-08-30,1346,1,5713.89,0.2,East
88991,2023-11-08,1176,1,4341.8,0.15,West
88992,2023-05-28,1113,5,1957.48,0.05,West
88993,2023-04-07,1406,2,861.48,0.0,North
88994,2023-08-16,1073,2,11168.26,0.15,South
88995,2023-10-02,1243,1,10614.63,0.05,East
88996,2023-09-02,1278,2,2648.43,0.2,North
88997,2023-11-17,1318,2,8611.06,0.2,South
88998,2023-03-01,1178,1,4441.38,0.15,North
88999,2023-09-16,1121,2,5343.49,0.05,South
89000,2023-12-02,1446,2,7530.25,0.15,West
89001,2023-09-25,1278,2,2512.42,0.15,South
89002,2023-12-17,1097,4,5760.55,0.0,South
89003,2023-06-30,1458,5,2570.59,0.2,East
89004,2023-04-13,1197,3,1995.46,0.0,East
89005,2023-05-11,1193,5,170.49,0.1,South
89006,2023-07-21,1105,4,9674.82,0.1,East
89007,2023-07-20,1201,1,2866.3,0.0,West
89008,2023-06-23,1351,2,8592.58,0.15,West
89009,2023-06-14,1367,4,6597.9,0.05,South
89010,2023-10-25,1229,1,696.61,0.15,West
89011,2023-03-08,1366,4,5216.04,0.0,West
89012,2023-03-19,1393,5,3686.4,0.0,West
89013,2023-07-14,1496,5,12147.5,0.2,North
89014,2023-09-20,1170,3,1514.67,0.2,West
89015,2023-12-06,1068,1,4804.23,0.2,West
89016,2023-05-16,1165,3,8877.5,0.2,South
89017,2023-01-05,1065,2,938.37,0.2,West
89018,2023-07-05,1126,4,2417.05,0.1,South
89019,2023-08-17,1223,2,3647.4,0.05,East
89020,2023-10-25,1293,2,1595.98,0.1,West
89021,2023-09-28,1407,1,1171.76,0.2,West
89022,2023-05-20,1044,3,4825.17,0.05,North
89023,2023-11-25,1252,1,197.73,0.15,North
89024,2023-10-02,1146,1,4968.12,0.15,East
89025,2023-01-12,1279,5,8434.81,0.05,East
89026,2023-05-26,1372,3,2096.17,0.0,West
89027,2023-09-24,1415,4,1665.65,0.0,East
89028,2023-06-20,1023,5,5221.69,0.05,East
89029,2023-08-13,1337,2,1799.05,0.15,East
89030,2023-04-30,1419,4,4565.45,0.1,East
89031,2023-10-09,1448,4,6098.2,0.2,East
89032,2023-03-07,1087,5,2630.74,0.0,South
89033,2023-06-26,1233,4,960.64,0.1,South
89034,2023-11-22,1495,1,8047.1,0.05,South
89035,2023-05-31,1338,2,4239.31,0.15,South
89036,2023-10-01,1115,4,3933.08,0.1,North
89037,2023-03-18,1295,3,1554.88,0.05,South
89038,2023-01-03,1077,1,5070.97,0.05,North
89039,2023-01-30,1447,1,3123.64,0.05,South
89040,2023-02-07,1160,5,5172.08,0.1,North
89041,2023-12-08,1400,1,4850.91,0.15,West
89042,2023-12-09,1197,1,1685.94,0.1,East
89043,2023-09-25,1266,5,5788.0,0.05,North
89044,2023-10-19,1004,1,1974.58,0.15,West
89045,2023-01-27,1404,2,2561.06,0.05,East
89046,2023-08-04,1422,2,8014.68,0.0,West
89047,2023-04-21,1283,2,6162.63,0.05,West
89048,2023-09-25,1316,4,1671.54,0.2,West
89049,2023-05-21,1329,5,260.43,0.15,South
89050,2023-03-28,1305,1,5049.95,0.1,East
89051,2023-05-28,1241,2,727.28,0.05,North
89052,2023-11-20,1479,1,5021.94,0.2,West
89053,2023-08-14,1480,4,5006.61,0.05,South
89054,2023-05-03,1104,1,3622.89,0.1,West
89055,2023-12-01,1118,1,2798.16,0.05,South
89056,2023-12-21,1471,2,9896.27,0.0,North
89057,2023-08-29,1400,5,4539.79,0.2,West
89058,2023-05-05,1309,2,2000.94,0.05,North
89059,2023-03-02,1358,3,7323.61,0.15,South
89060,2023-04-16,1040,2,3527.19,0.1,East
89061,2023-12-27,1144,1,9900.27,0.1,East
89062,2023-01-16,1278,1,1961.25,0.2,West
89063,2023-09-16,1144,2,7579.23,0.1,West
89064,2023-08-22,1218,5,6365.65,0.15,West
89065,2023-03-29,1345,3,3491.64,0.2,South
89066,2023-02-23,1420,2,2805.73,0.2,North
89067,2023-10-01,1118,2,1736.59,0.2,North
89068,2023-02-02,1350,4,6951.53,0.1,South
89069,2023-12-06,1263,2,2232.09,0.2,South
89070,2023-09-23,1275,1,4963.52,0.05,South
89071,2023-11-02,1124,1,5982.78,0.15,South
89072,2023-10-23,1420,2,2702.84,0.05,North
89073,2023-06-14,1034,3,1951.41,0.05,South
89074,2023-02-10,1381,1,1073.74,0.1,East
89075,2023-03-02,1243,3,5390.0,0.15,East
89076,2023-07-23,1034,2,3058.5,0.0,South
89077,2023-05-17,1343,2,180.29,0.15,East
89078,2023-08-21,1268,1,4385.28,0.2,West
89079,2023-05-27,1457,4,7227.74,0.0,East
89080,2023-05-30,1399,4,3829.13,0.05,West
89081,2023-03-11,1026,2,1767.23,0.2,North
89082,2023-01-20,1276,2,11696.16,0.05,South
89083,2023-12-04,1413,1,1153.3,0.1,South
89084,2023-05-20,1275,3,4840.8,0.1,South
89085,2023-02-08,1154,3,1672.03,0.05,East
89086,2023-01-30,1320,2,7010.56,0.2,West
89087,2023-07-02,1435,2,6592.67,0.15,West
89088,2023-07-12,1209,3,3855.96,0.05,North
89089,2023-09-30,1278,1,2378.2,0.0,West
89090,2023-11-18,1443,2,8988.75,0.0,South
89091,2023-01-20,1435,2,6917.33,0.05,South
89092,2023-03-26,1352,2,7169.89,0.05,South
89093,2023-02-10,1431,5,2805.71,0.1,East
89094,2023-03-21,1221,4,5058.54,0.1,West
89095,2023-08-24,1224,1,2603.11,0.05,South
89096,2023-07-30,1327,5,4510.42,0.15,North
89097,2023-07-04,1095,1,9755.85,0.2,North
89098,2023-10-17,1202,1,2296.84,0.1,South
89099,2023-06-11,1277,2,6874.84,0.05,West
89100,2023-06-13,1452,1,2908.15,0.2,North
89101,2023-09-04,1397,2,289.6,0.2,South
89102,2023-03-06,1108,4,1850.15,0.05,North
89103,2023-01-29,1102,1,8951.38,0.1,North
89104,2023-04-05,1203,2,3439.91,0.1,South
89105,2023-11-20,1443,2,6105.45,0.1,North
89106,2023-06-14,1411,1,969.93,0.15,North
89107,2023-08-02,1032,4,7602.86,0.1,East
89108,2023-07-13,1245,1,3310.8,0.2,South
89109,2023-05-03,1438,1,7375.62,0.1,North
89110,2023-02-20,1496,1,9777.43,0.1,East
89111,2023-12-15,1211,1,4519.98,0.0,West
89112,2023-07-16,1058,2,3116.37,0.15,North
89113,2023-09-16,1364,3,3880.66,0.05,South
89114,2023-11-04,1323,4,1104.5,0.1,North
89115,2023-09-23,1210,1,12071.91,0.2,West
89116,2023-09-23,1409,1,7689.34,0.15,East
89117,2023-06-17,1137,2,981.44,0.0,East
89118,2023-03-26,1354,5,359.53,0.0,East
89119,2023-10-24,1091,2,266.21,0.2,East
89120,2023-01-20,1066,5,331.83,0.2,East
89121,2023-07-13,1487,3,1052.89,0.05,South
89122,2023-03-27,1214,2,4179.96,0.1,South
89123,2023-12-06,1326,3,8454.22,0.15,North
89124,2023-04-17,1404,1,2775.54,0.0,North
89125,2023-12-28,1201,2,2117.75,0.0,East
89126,2023-02-17,1144,1,9037.38,0.0,North
89127,2023-12-04,1496,1,6281.57,0.2,West
89128,2023-04-24,1439,3,7187.81,0.05,East
89129,2023-03-06,1306,3,802.36,0.05,West
89130,2023-08-21,1221,2,5693.89,0.05,West
89131,2023-11-18,1486,1,4184.62,0.15,East
89132,2023-12-16,1451,2,8370.36,0.15,South
89133,2023-06-08,1424,1,4848.7,0.1,North
89134,2023-12-09,1115,2,2672.12,0.1,West
89135,2023-07-20,1369,1,681.4,0.1,East
89136,2023-05-08,1197,2,1861.22,0.05,West
89137,2023-04-23,1146,2,2552.47,0.0,North
89138,2023-01-11,1188,3,7985.67,0.1,North
89139,2023-11-09,1119,4,1471.36,0.2,West
89140,2023-03-15,1186,5,180.57,0.2,West
89141,2023-11-07,1110,1,4856.12,0.15,West
89142,2023-01-05,1081,5,10614.61,0.05,East
89143,2023-10-24,1272,1,7677.44,0.2,South
89144,2023-05-02,1087,1,2601.72,0.0,West
89145,2023-07-12,1168,2,920.15,0.1,North
89146,2023-05-12,1399,3,3238.85,0.15,North
89147,2023-07-08,1148,1,1820.96,0.0,North
89148,2023-10-10,1239,3,385.26,0.15,North
89149,2023-05-07,1298,4,2535.04,0.2,South
89150,2023-05-24,1418,2,1521.88,0.2,North
89151,2023-06-19,1477,2,2762.61,0.0,South
89152,2023-05-29,1200,3,6777.06,0.0,West
89153,2023-09-16,1456,1,6356.04,0.0,South
89154,2023-11-02,1147,3,9328.38,0.1,East
89155,2023-11-17,1226,2,2018.2,0.0,West
89156,2023-10-02,1497,1,2727.41,0.1,South
89157,2023-03-24,1060,5,6256.05,0.0,West
89158,2023-02-04,1464,3,1235.61,0.15,West
89159,2023-03-25,1379,3,1188.28,0.2,North
89160,2023-05-18,1221,4,3037.85,0.0,South
89161,2023-05-17,1445,5,10723.1,0.05,North
89162,2023-04-02,1360,1,5000.7,0.15,South
89163,2023-02-21,1157,1,7169.4,0.05,West
89164,2023-11-25,1341,2,9088.6,0.15,East
89165,2023-06-08,1060,3,11471.51,0.05,East
89166,2023-12-13,1436,1,10257.71,0.05,North
89167,2023-02-14,1352,5,10943.28,0.0,North
89168,2023-04-29,1305,2,6195.87,0.2,East
89169,2023-02-10,1067,2,2447.83,0.15,West
89170,2023-09-02,1268,2,5095.18,0.05,North
89171,2023-08-17,1184,2,1479.39,0.0,West
89172,2023-06-06,1206,3,2903.25,0.1,North
89173,2023-07-08,1150,1,560.29,0.1,North
89174,2023-12-07,1390,5,3879.25,0.2,South
89175,2023-04-25,1212,4,6124.55,0.15,North
89176,2023-10-04,1472,4,387.95,0.2,South
89177,2023-07-14,1323,1,937.44,0.0,East
89178,2023-04-13,1142,4,3848.71,0.2,East
89179,2023-09-26,1185,5,2761.42,0.2,East
89180,2023-04-13,1129,1,8064.25,0.15,West
89181,2023-08-19,1028,3,6960.31,0.15,East
89182,2023-01-21,1493,1,5050.99,0.0,West
89183,2023-03-17,1289,1,5051.67,0.1,North
89184,2023-04-26,1478,2,2001.97,0.1,North
89185,2023-07-12,1312,3,7973.56,0.15,West
89186,2023-05-21,1465,3,9587.72,0.05,South
89187,2023-03-23,1031,1,6968.23,0.15,South
89188,2023-05-17,1092,1,11353.68,0.1,West
89189,2023-11-12,1294,5,4206.99,0.1,East
89190,2023-09-13,1038,1,6658.52,0.15,West
89191,2023-02-11,1060,1,7350.63,0.2,West
89192,2023-09-13,1365,3,3159.36,0.05,North
89193,2023-09-23,1448,4,3563.71,0.15,South
89194,2023-11-14,1426,1,4562.91,0.1,West
89195,2023-12-15,1098,5,3967.14,0.0,North
89196,2023-11-04,1477,2,3463.46,0.1,East
89197,2023-11-08,1487,2,1533.18,0.0,South
89198,2023-04-20,1472,2,202.7,0.0,North
89199,2023-08-17,1271,3,10503.84,0.15,North
89200,2023-02-06,1333,5,4660.83,0.2,East
89201,2023-12-18,1325,1,5306.48,0.0,North
89202,2023-08-30,1126,5,3314.67,0.1,East
89203,2023-06-07,1085,4,1872.0,0.05,North
89204,2023-10-22,1186,3,331.47,0.05,South
89205,2023-07-30,1026,1,1305.38,0.2,South
89206,2023-01-01,1327,5,3482.94,0.15,East
89207,2023-06-19,1153,1,8021.76,0.15,West
89208,2023-06-15,1402,1,7606.21,0.0,West
89209,2023-02-27,1216,4,9157.19,0.2,West
